rider_id,age,ratings,restaurant_latitude,restaurant_longitude,delivery_latitude,delivery_longitude,order_date,weather,traffic,vehicle_condition,type_of_order,type_of_vehicle,multiple_deliveries,festival,city_type,time_taken,city_name,order_day,order_month,order_day_of_week,is_weekend,pickup_time_minutes,order_time_hour,order_time_of_day,distance,is_traffic_jam,is_severe_weather,is_order_stacked,pickup_to_distance_ratio,is_peak_rush_hour,is_metro,rider_experience_index,is_festival
ranchires07del01,28.0,4.8,23.359407,85.325055,23.429407,85.395055,2022-03-04,cloudy,medium,1,buffet,scooter,1,no,metropolitian,27,ranchi,4,3,friday,0,10.0,17.0,evening,10.56497410160339,0,0,1,0.9037526801396609,0,1,1.6551724137931034,0
vadres03del01,24.0,4.5,22.32,73.17,22.33,73.18,2022-03-01,sandstorms,high,0,drinks,motorcycle,1,no,metropolitian,26,vad,1,3,tuesday,0,10.0,11.0,morning,1.5147453171152914,1,1,1,4.963406498603001,0,1,1.8,0
japres06del03,23.0,4.6,26.911927,75.797282,26.941927,75.827282,2022-03-24,windy,jam,1,buffet,motorcycle,1,no,metropolitian,19,jap,24,3,thursday,0,15.0,19.0,evening,4.4691938252042425,1,0,1,3.0185982933325155,1,1,1.9166666666666667,0
hydres19del01,24.0,4.7,17.458998,78.500366,17.468998,78.510366,2022-03-26,sunny,low,0,buffet,motorcycle,0,no,metropolitian,14,hyd,26,3,saturday,1,10.0,8.0,morning,1.5367187556842812,0,0,0,4.909858060712107,0,1,1.88,0
chenres15del02,35.0,4.9,13.026286,80.275235,13.046286,80.295235,2022-03-11,sandstorms,low,2,meal,scooter,0,no,metropolitian,29,chen,11,3,friday,0,10.0,8.0,morning,3.104803710518419,0,1,0,2.774076150338257,0,1,1.3611111111111112,0
aurgres15del02,31.0,4.7,19.878028,75.317475,19.958028,75.397475,2022-02-16,windy,jam,0,buffet,motorcycle,1,no,metropolitian,47,aurg,16,2,wednesday,0,15.0,20.0,night,12.209798594600825,1,0,1,1.18019179362701,1,1,1.46875,0
chenres11del02,36.0,5.0,13.064181,80.236442,13.084181,80.256442,2022-03-13,windy,high,1,snack,scooter,1,no,metropolitian,31,chen,13,3,sunday,1,10.0,12.0,afternoon,3.1045718665451782,1,0,1,2.7742545773083878,1,1,1.3513513513513513,0
indores15del03,36.0,4.8,22.760072,75.892574,22.820072,75.952574,2022-04-01,cloudy,medium,0,meal,motorcycle,0,no,metropolitian,30,indo,1,4,friday,0,10.0,17.0,evening,9.07437751153265,0,0,0,1.0444543248847953,0,1,1.2972972972972974,0
kolres18del01,34.0,4.6,22.569367,88.433187,22.579367,88.443187,2022-02-17,sunny,high,0,meal,motorcycle,1,no,metropolitian,26,kol,17,2,thursday,0,5.0,11.0,morning,1.5134909748932397,1,0,1,2.483249273200796,0,1,1.3142857142857143,0
japres15del03,21.0,4.7,26.891191,75.802083,26.921191,75.832083,2022-03-26,fog,jam,1,meal,scooter,0,no,metropolitian,21,jap,26,3,saturday,1,10.0,20.0,night,4.469557550709276,1,1,0,2.012251573296049,1,1,2.1363636363636362,0
indores05del03,21.0,4.6,22.727021,75.884167,22.757021,75.914167,2022-03-24,cloudy,low,1,snack,scooter,0,no,urban,13,indo,24,3,thursday,0,15.0,22.0,night,4.537922749289298,0,0,0,2.9774176275561306,1,0,2.090909090909091,0
surres09del03,37.0,4.9,21.175975,72.795503,21.265975,72.885503,2022-04-06,cloudy,low,2,meal,electric_scooter,1,no,metropolitian,26,sur,6,4,wednesday,0,5.0,23.0,night,13.68137856400717,0,0,1,0.3525750319288544,0,1,1.2894736842105263,0
mysres08del03,27.0,4.6,12.297954,76.665169,12.387954,76.755169,2022-03-20,stormy,jam,0,meal,motorcycle,2,no,metropolitian,34,mys,20,3,sunday,1,15.0,19.0,evening,13.990192142064847,1,1,1,1.0351829605112817,1,1,1.6428571428571428,0
japres14del03,30.0,4.3,26.88842,75.800689,27.02842,75.940689,2022-03-18,windy,jam,0,snack,motorcycle,1,no,metropolitian,42,jap,18,3,friday,0,10.0,19.0,evening,20.853653606522474,1,0,1,0.4683039345054047,1,1,1.3870967741935485,0
goares010del01,25.0,4.3,15.546594,73.760431,15.556594,73.770431,2022-02-17,stormy,low,0,buffet,motorcycle,0,no,metropolitian,24,goa,17,2,thursday,0,5.0,10.0,morning,1.544016399331778,0,1,0,2.4461643270741766,0,1,1.6538461538461537,0
surres010del01,25.0,4.4,21.17106,72.789292,21.21106,72.829292,2022-03-28,fog,high,2,snack,scooter,0,no,metropolitian,32,sur,28,3,monday,0,5.0,14.0,afternoon,6.081185877714606,1,1,0,0.7597414953634934,1,1,1.6923076923076923,0
vadres04del02,37.0,5.0,,,,,2022-03-10,sandstorms,medium,1,buffet,motorcycle,1,no,urban,20,vad,10,3,thursday,0,15.0,18.0,evening,9.19301447226696,0,1,1,1.547506200771396,0,0,1.3157894736842106,0
bangres16del01,30.0,4.7,13.029198,77.570997,13.069198,77.610997,2022-03-13,cloudy,medium,1,snack,scooter,0,no,metropolitian,15,bang,13,3,sunday,1,15.0,16.0,afternoon,6.209449516823057,0,0,0,2.2356528598045915,0,1,1.5161290322580645,0
chenres02del01,35.0,4.7,13.086438,80.220672,13.126439,80.260672,2022-03-01,stormy,medium,2,drinks,motorcycle,1,no,metropolitian,27,chen,1,3,tuesday,0,10.0,15.0,afternoon,6.208827615119002,0,1,1,1.4905734017466803,0,1,1.3055555555555556,0
mysres09del03,25.0,4.9,12.323194,76.630583,12.353194,76.660583,2022-04-05,sunny,low,2,snack,motorcycle,0,no,metropolitian,20,mys,5,4,tuesday,0,15.0,22.0,night,4.663439017652667,0,0,0,2.905040603504425,1,1,1.8846153846153846,0
ranchires16del02,33.0,4.8,23.371292,85.327872,23.501292,85.457872,2022-03-06,stormy,jam,2,buffet,motorcycle,1,no,metropolitian,25,ranchi,6,3,sunday,1,5.0,21.0,night,19.61782456145077,1,1,1,0.2485358188072116,1,1,1.411764705882353,0
mumres03del03,28.0,4.8,19.22384,72.841347,19.31384,72.931347,2022-03-08,windy,low,2,buffet,scooter,1,no,metropolitian,19,mum,8,3,tuesday,0,5.0,22.0,night,13.762097103297643,0,0,1,0.3505795791310321,1,1,1.6551724137931034,0
bhpres17del03,32.0,4.8,23.218998,77.373573,23.248998,77.403573,2022-02-17,fog,low,0,drinks,motorcycle,0,no,metropolitian,23,bhp,17,2,thursday,0,10.0,22.0,night,4.530346340591708,0,1,0,1.987934691356405,1,1,1.4545454545454546,0
surres18del02,27.0,4.7,21.149834,72.778666,21.279834,72.908666,2022-04-06,fog,low,2,buffet,scooter,0,no,urban,20,sur,6,4,wednesday,0,10.0,22.0,night,19.76237198367898,0,1,0,0.4935256350073348,1,0,1.6785714285714286,0
chenres11del02,21.0,4.8,13.064181,80.236442,13.114181,80.286442,2022-03-01,sunny,low,1,buffet,motorcycle,1,no,metropolitian,20,chen,1,3,tuesday,0,10.0,23.0,night,7.761199672759851,0,0,1,1.210477944622692,0,1,2.1818181818181817,0
indores03del01,24.0,4.7,22.751857,75.866699,22.861857,75.976699,2022-03-16,sunny,jam,1,meal,motorcycle,1,no,metropolitian,23,indo,16,3,wednesday,0,10.0,20.0,night,16.63541627418215,1,0,1,0.5835866395067947,1,1,1.88,0
chenres01del03,30.0,4.7,13.005801,80.250744,13.095801,80.340744,2022-03-31,sandstorms,low,2,drinks,electric_scooter,1,no,urban,12,chen,31,3,thursday,0,10.0,,after_midnight,13.97121661678327,0,1,1,0.6910269029075489,0,0,1.5161290322580645,0
puneres010del03,29.0,4.7,18.539299,73.897902,18.599299,73.957902,2022-03-28,stormy,jam,1,drinks,motorcycle,0,no,urban,14,pune,28,3,monday,0,10.0,20.0,night,9.192881349038212,1,1,0,1.0316849696083676,1,0,1.5666666666666667,0
bangres04del02,21.0,4.8,12.98041,77.640489,13.06041,77.720489,2022-03-16,stormy,jam,0,buffet,motorcycle,0,no,metropolitian,29,bang,16,3,wednesday,0,10.0,22.0,night,12.41960204102968,1,1,0,0.7740176491692471,1,1,2.1818181818181817,0
coimbres03del02,28.0,4.9,11.025083,77.015393,11.105083,77.095393,2022-04-04,stormy,low,2,meal,scooter,0,no,urban,17,coimb,4,4,monday,0,5.0,22.0,night,12.463883024166655,0,1,0,0.3856869111422278,1,0,1.6896551724137931,0
japres17del03,26.0,4.8,26.892312,75.806896,26.922313,75.836896,2022-03-01,fog,medium,0,drinks,motorcycle,1,no,urban,21,jap,1,3,tuesday,0,10.0,18.0,evening,4.469620875558295,0,1,1,2.0122259324010474,0,0,1.7777777777777777,0
mumres18del01,30.0,4.9,19.1093,72.825451,19.2193,72.935451,2022-03-31,windy,low,1,snack,motorcycle,0,no,metropolitian,18,mum,31,3,thursday,0,5.0,22.0,night,16.8253834049009,0,0,0,0.28859390197308016,1,1,1.5806451612903225,0
indores05del02,26.0,4.9,22.727021,75.884167,22.857021,76.014167,2022-03-04,sunny,jam,2,snack,scooter,1,no,metropolitian,15,indo,4,3,friday,0,5.0,21.0,night,19.661019603214875,1,0,1,0.2480033301094901,1,1,1.8148148148148149,0
indores01del02,34.0,4.7,22.695207,75.866059,22.775207,75.946059,2022-03-04,sunny,medium,2,meal,scooter,1,no,metropolitian,25,indo,4,3,friday,0,15.0,18.0,evening,12.101403911098704,0,0,1,1.190343560592382,0,1,1.3428571428571427,0
surres15del03,26.0,4.6,21.160522,72.771477,21.220522,72.831477,2022-03-28,stormy,jam,0,drinks,motorcycle,1,no,urban,18,sur,28,3,monday,0,10.0,19.0,evening,9.121794088990224,1,1,1,1.0393072131363255,1,0,1.7037037037037037,0
surres13del01,30.0,5.0,21.170096,72.789122,21.210096,72.829122,2022-03-05,cloudy,high,0,drinks,motorcycle,1,no,metropolitian,25,sur,5,3,saturday,1,15.0,12.0,afternoon,6.081204324626466,1,0,1,2.279218097494848,1,1,1.6129032258064515,0
mumres04del02,27.0,4.8,19.254567,72.848923,19.274567,72.868923,2022-03-15,sunny,low,1,drinks,motorcycle,0,no,metropolitian,16,mum,15,3,tuesday,0,5.0,9.0,morning,3.058281575249995,0,0,0,1.405172663899909,0,1,1.7142857142857142,0
alhres02del03,35.0,4.2,25.453436,81.833167,25.593436,81.973167,2022-02-12,cloudy,jam,2,meal,motorcycle,1,no,metropolitian,47,alh,12,2,saturday,1,15.0,20.0,night,20.96874893995171,1,0,1,0.698689990830632,1,1,1.1666666666666667,0
aurgres11del02,33.0,5.0,,,,,2022-02-16,fog,medium,2,drinks,scooter,1,no,metropolitian,33,aurg,16,2,wednesday,0,10.0,17.0,evening,9.19301447226696,0,1,1,1.0316708005142639,0,1,1.4705882352941178,0
japres010del01,30.0,4.6,26.921411,75.793604,27.031411,75.903604,2022-04-04,stormy,low,0,buffet,motorcycle,1,no,metropolitian,21,jap,4,4,monday,0,5.0,22.0,night,16.38385607184808,0,1,1,0.29614088030144575,1,1,1.4838709677419355,0
surres17del03,23.0,4.9,21.149569,72.772697,21.239569,72.862697,2022-03-04,stormy,jam,2,buffet,motorcycle,0,no,metropolitian,23,sur,4,3,friday,0,10.0,21.0,night,13.6825162985923,1,1,0,0.7050934960668834,1,1,2.0416666666666665,0
agrres05del02,38.0,4.0,27.201725,78.007553,27.281725,78.087553,2022-02-18,sunny,medium,0,meal,motorcycle,1,no,metropolitian,39,agr,18,2,friday,0,5.0,18.0,evening,11.90305216689285,0,0,1,0.4031265798709105,0,1,1.0256410256410255,0
hydres13del02,28.0,4.8,17.431477,78.40035,17.561477,78.53035,2022-03-04,fog,medium,0,snack,motorcycle,0,no,metropolitian,36,hyd,4,3,friday,0,5.0,18.0,evening,19.97564217448985,0,1,0,0.24419258538466695,0,1,1.6551724137931034,0
puneres19del01,34.0,4.7,18.563934,73.915367,18.573935,73.925367,2022-04-01,cloudy,low,2,snack,electric_scooter,0,no,metropolitian,15,pune,1,4,friday,0,10.0,8.0,morning,1.532229188735096,0,0,0,4.920704837540602,0,1,1.3428571428571427,0
bangres09del03,23.0,4.9,12.934179,77.615797,12.964179,77.645797,2022-03-19,fog,low,1,meal,motorcycle,0,no,metropolitian,14,bang,19,3,saturday,1,5.0,23.0,night,4.658001279265391,0,1,0,0.9693677316637088,0,1,2.0416666666666665,0
puneres05del02,30.0,4.7,18.543626,73.905101,18.563626,73.925101,2022-03-11,stormy,low,2,meal,motorcycle,1,no,urban,15,pune,11,3,friday,0,5.0,8.0,morning,3.064427093024872,0,1,1,1.4027499706150142,0,0,1.5161290322580645,0
bangres16del02,27.0,4.1,13.029198,77.570997,13.049198,77.590997,2022-03-30,windy,low,0,drinks,motorcycle,1,no,metropolitian,18,bang,30,3,wednesday,0,10.0,8.0,morning,3.1047859175295125,0,0,1,2.774089842997765,0,1,1.4642857142857142,0
mysres04del02,26.0,4.9,12.3085,76.665808,12.4385,76.795808,2022-03-29,fog,jam,0,buffet,motorcycle,1,no,metropolitian,37,mys,29,3,tuesday,0,15.0,20.0,night,20.206901465513607,1,1,1,0.7243961644856335,1,1,1.8148148148148149,0
surres11del01,26.0,4.6,21.157735,72.768778,21.167735,72.778778,2022-03-07,cloudy,low,0,meal,motorcycle,0,no,metropolitian,20,sur,7,3,monday,0,15.0,11.0,morning,1.5204319193295497,0,0,0,7.424155130640347,0,1,1.7037037037037037,0
agrres010del01,25.0,5.0,27.163303,78.057044,27.173303,78.067044,2022-02-15,windy,low,1,meal,scooter,0,no,metropolitian,19,agr,15,2,tuesday,0,5.0,9.0,morning,1.4883145491309553,0,0,0,2.514692658757328,0,1,1.9230769230769231,0
kocres01del01,35.0,3.8,9.979363,76.285001,10.049363,76.355001,2022-02-14,fog,low,1,meal,scooter,1,no,metropolitian,36,koc,14,2,monday,0,10.0,22.0,night,10.924201728205112,0,1,1,0.8753346831499909,1,1,1.0555555555555556,0
vadres14del01,36.0,4.2,22.311603,73.165012,22.351603,73.205012,2022-03-17,windy,medium,0,buffet,motorcycle,1,no,metropolitian,35,vad,17,3,thursday,0,10.0,15.0,afternoon,6.0588489445304,0,0,1,1.524657769156167,0,1,1.135135135135135,0
alhres01del01,32.0,4.9,25.454648,81.834502,25.494648,81.874502,2022-02-17,sunny,high,1,snack,scooter,1,no,metropolitian,23,alh,17,2,thursday,0,5.0,14.0,afternoon,5.992164712760221,1,0,1,0.7701591412449224,1,1,1.4848484848484849,0
coimbres19del03,27.0,4.6,11.022298,76.998349,11.112298,77.088349,2022-03-12,sunny,low,0,snack,motorcycle,1,no,urban,21,coimb,12,3,saturday,1,5.0,22.0,night,14.021816217041176,0,0,1,0.3443095495267707,1,0,1.6428571428571428,0
ranchires02del02,27.0,4.7,,,,,2022-03-05,stormy,medium,1,meal,scooter,0,no,metropolitian,23,ranchi,5,3,saturday,1,10.0,17.0,evening,9.19301447226696,0,1,0,1.0316708005142639,0,1,1.6785714285714286,0
dehres05del02,28.0,4.8,30.346994,78.062543,30.426994,78.142543,2022-02-16,cloudy,low,2,drinks,scooter,1,no,urban,25,deh,16,2,wednesday,0,5.0,23.0,night,11.74800430051281,0,0,1,0.40822977175070524,0,0,1.6551724137931034,0
hydres010del02,28.0,4.8,17.428294,78.404423,17.448294,78.424423,2022-03-01,fog,low,0,buffet,motorcycle,1,no,metropolitian,23,hyd,1,3,tuesday,0,15.0,8.0,morning,3.073644027723396,0,1,1,4.1973962385827805,0,1,1.6551724137931034,0
indores14del03,21.0,5.0,22.761593,75.886362,22.821593,75.946362,2022-03-28,windy,jam,0,drinks,motorcycle,1,no,metropolitian,31,indo,28,3,monday,0,5.0,21.0,night,9.074331008326515,1,0,1,0.5222296989368391,1,1,2.272727272727273,0
indores16del02,32.0,3.7,22.744648,75.894377,22.824648,75.974377,2022-03-08,windy,medium,1,drinks,scooter,0,no,metropolitian,33,indo,8,3,tuesday,0,10.0,17.0,evening,12.099390766641624,0,0,0,0.793689169993535,0,1,1.121212121212121,0
chenres15del02,37.0,4.9,13.026286,80.275235,13.106286,80.355235,2022-03-20,sandstorms,medium,2,meal,scooter,1,no,urban,26,chen,20,3,sunday,1,5.0,18.0,evening,12.418480328292787,0,1,1,0.38704242859351584,0,0,1.2894736842105263,0
bangres04del03,27.0,4.1,12.98041,77.640489,13.01041,77.670489,2022-03-05,windy,low,0,buffet,motorcycle,1,no,urban,22,bang,5,3,saturday,1,10.0,22.0,night,4.657579589646204,0,0,1,1.9388939765611979,1,0,1.4642857142857142,0
vadres20del02,28.0,4.4,22.311358,73.164798,22.441358,73.294798,2022-03-27,windy,jam,0,meal,motorcycle,1,no,metropolitian,35,vad,27,3,sunday,1,10.0,21.0,night,19.68834031167857,1,0,1,0.4953354186433637,1,1,1.5172413793103448,0
alhres11del01,22.0,4.6,,,,,2022-02-14,cloudy,low,0,snack,motorcycle,1,no,metropolitian,23,alh,14,2,monday,0,15.0,22.0,night,9.19301447226696,0,0,1,1.547506200771396,1,1,2.0,0
coimbres18del01,32.0,3.7,11.02091,76.940432,11.13091,77.050432,2022-03-23,cloudy,low,2,meal,motorcycle,0,no,metropolitian,33,coimb,23,3,wednesday,0,5.0,23.0,night,17.13752759379912,0,0,0,0.2834864452179718,0,1,1.121212121212121,0
agrres18del02,23.0,4.5,27.161694,78.034714,27.211694,78.084714,2022-02-13,sunny,medium,1,drinks,scooter,0,no,urban,17,agr,13,2,sunday,1,10.0,17.0,evening,7.441030776958911,0,0,0,1.2592823628155727,0,0,1.875,0
chenres05del01,38.0,5.0,13.058616,80.264151,13.098616,80.304151,2022-03-21,stormy,high,2,buffet,electric_scooter,0,no,metropolitian,29,chen,21,3,monday,0,15.0,12.0,afternoon,6.209089325963786,1,1,0,2.23577288529322,1,1,1.2820512820512822,0
bangres09del01,31.0,4.0,12.934179,77.615797,13.044179,77.725797,2022-03-16,sandstorms,medium,0,drinks,motorcycle,1,no,metropolitian,48,bang,16,3,wednesday,0,10.0,18.0,evening,17.077999100718277,0,1,1,0.568892963454036,0,1,1.25,0
mumres17del03,35.0,4.6,19.121999,72.908493,19.181999,72.968493,2022-03-30,cloudy,jam,0,meal,motorcycle,1,no,metropolitian,26,mum,30,3,wednesday,0,15.0,20.0,night,9.177805335295872,1,0,1,1.5499381812623962,1,1,1.2777777777777777,0
ludhres16del01,25.0,4.0,30.895817,75.813112,31.005817,75.923112,2022-02-16,cloudy,jam,1,buffet,scooter,1,no,metropolitian,33,ludh,16,2,wednesday,0,5.0,20.0,night,16.113469821684475,1,0,1,0.30096060929269736,1,1,1.5384615384615385,0
bangres15del02,21.0,4.6,12.975377,77.696664,13.025377,77.746664,2022-03-19,sandstorms,jam,1,meal,motorcycle,0,no,metropolitian,19,bang,19,3,saturday,1,15.0,20.0,night,7.762556904358444,1,1,0,1.8154186619988781,1,1,2.090909090909091,0
kolres010del02,35.0,4.7,22.538999,88.322337,22.558999,88.342337,2022-02-11,stormy,low,1,meal,scooter,1,no,urban,23,kol,11,2,friday,0,5.0,9.0,morning,3.027238243783726,0,1,1,1.4175396314132775,0,0,1.3055555555555556,0
surres16del03,22.0,4.7,21.160437,72.774209,21.250437,72.864209,2022-03-23,sandstorms,jam,2,drinks,scooter,1,no,metropolitian,19,sur,23,3,wednesday,0,10.0,21.0,night,13.682048188061888,1,1,1,0.7051167692701653,1,1,2.0434782608695654,0
chenres20del02,31.0,4.8,12.975996,80.221898,12.995996,80.241898,2022-03-03,cloudy,high,2,buffet,electric_scooter,1,no,urban,26,chen,3,3,thursday,0,10.0,11.0,morning,3.1051103947027285,1,0,1,2.7738401616476946,0,0,1.5,0
mysres06del02,35.0,4.8,12.323994,76.626167,12.453994,76.756167,2022-03-02,windy,jam,0,drinks,motorcycle,1,no,metropolitian,39,mys,2,3,wednesday,0,10.0,19.0,evening,20.206315811338555,1,0,1,0.482944435461769,1,1,1.3333333333333333,0
ranchires04del02,23.0,4.8,23.359033,85.325347,23.489033,85.455347,2022-03-14,fog,jam,1,buffet,scooter,2,no,metropolitian,43,ranchi,14,3,monday,0,15.0,21.0,night,19.618656013659717,1,1,1,0.7455766423868292,1,1,2.0,0
bangres010del02,30.0,4.7,12.933298,77.614293,12.953298,77.634293,2022-03-03,cloudy,low,1,drinks,scooter,0,no,urban,18,bang,3,3,thursday,0,5.0,10.0,morning,3.105369890908668,0,0,0,1.386820257363341,0,0,1.5161290322580645,0
japres13del02,31.0,4.4,26.846156,75.8023,26.926156,75.8823,2022-03-27,windy,medium,2,buffet,motorcycle,1,no,metropolitian,37,jap,27,3,sunday,1,15.0,18.0,evening,11.919755989352296,0,0,1,1.2077531968309039,0,1,1.375,0
chenres11del01,29.0,4.7,13.064181,80.236442,13.074181,80.246442,2022-04-03,windy,low,2,snack,scooter,1,no,metropolitian,16,chen,3,4,sunday,1,5.0,9.0,morning,1.5523012503298028,0,0,1,2.436289506326863,0,1,1.5666666666666667,0
mumres17del02,30.0,4.7,19.121999,72.908493,19.201999,72.988493,2022-04-06,cloudy,medium,1,drinks,scooter,1,no,metropolitian,33,mum,6,4,wednesday,0,10.0,,after_midnight,12.236723616598548,0,0,1,0.7851312708841355,0,1,1.5161290322580645,0
ludhres01del02,21.0,4.9,30.873988,75.842739,30.953988,75.922739,2022-02-16,windy,low,1,snack,motorcycle,0,no,metropolitian,14,ludh,16,2,wednesday,0,15.0,23.0,night,11.720801597550349,0,0,0,1.2274153933573997,0,1,2.227272727272727,0
surres02del01,32.0,4.7,21.186608,72.794136,21.196608,72.804136,2022-03-24,fog,low,0,snack,motorcycle,0,no,urban,22,sur,24,3,thursday,0,10.0,9.0,morning,1.5202938690324594,0,1,0,4.949774957634806,0,0,1.4242424242424243,0
japres15del02,33.0,4.8,26.891191,75.802083,26.911191,75.822083,2022-03-13,windy,low,2,drinks,electric_scooter,0,no,urban,29,jap,13,3,sunday,1,5.0,9.0,morning,2.979763497462109,0,0,0,1.4368792602274962,0,0,1.411764705882353,0
mysres16del03,28.0,4.8,12.316967,76.603067,12.346967,76.633067,2022-03-13,windy,jam,0,buffet,motorcycle,0,no,metropolitian,24,mys,13,3,sunday,1,15.0,20.0,night,4.663493139918665,1,0,0,2.9050101536953488,1,1,1.6551724137931034,0
bangres08del02,30.0,4.7,12.906229,77.596791,13.036229,77.726791,2022-04-02,sunny,medium,3,snack,motorcycle,1,no,metropolitian,34,bang,2,4,saturday,1,10.0,,after_midnight,20.183799025948787,0,0,1,0.4834701781551124,0,1,1.5161290322580645,0
puneres02del03,28.0,4.9,18.55144,73.804855,18.64144,73.894855,2022-03-31,windy,jam,0,drinks,motorcycle,1,no,metropolitian,32,pune,31,3,thursday,0,15.0,20.0,night,13.788282220013778,1,0,1,1.0498112907504942,1,1,1.6896551724137931,0
mumres14del03,32.0,4.6,19.1813,72.836191,19.2113,72.866191,2022-03-17,fog,low,1,buffet,motorcycle,1,no,urban,17,mum,17,3,thursday,0,10.0,23.0,night,4.588321086013583,0,1,1,1.9652847827326174,0,0,1.393939393939394,0
mumres20del01,21.0,4.8,19.103249,72.846749,19.143249,72.886749,2022-03-13,sandstorms,medium,2,meal,motorcycle,0,no,metropolitian,22,mum,13,3,sunday,1,15.0,16.0,afternoon,6.119039466469952,0,1,0,2.2661898415903776,0,1,2.1818181818181817,0
chenres13del01,28.0,4.2,13.027018,80.254791,13.037018,80.264791,2022-03-21,sunny,high,0,snack,motorcycle,1,no,metropolitian,41,chen,21,3,monday,0,15.0,11.0,morning,1.5524148945455951,1,0,1,7.308463819797508,0,1,1.4482758620689655,0
ranchires06del02,30.0,4.6,23.357804,85.325146,23.437804,85.405146,2022-03-16,fog,jam,0,buffet,motorcycle,2,no,semi-urban,52,ranchi,16,3,wednesday,0,5.0,20.0,night,12.074114327172763,1,1,1,0.397642320556523,1,0,1.4838709677419355,0
hydres11del03,23.0,4.8,17.430448,78.418213,17.490448,78.478213,2022-03-09,fog,jam,0,buffet,motorcycle,1,no,urban,29,hyd,9,3,wednesday,0,10.0,19.0,evening,9.220397882984718,1,1,1,1.0287644724404459,1,0,2.0,0
surres010del02,37.0,4.0,21.17106,72.789292,21.22106,72.839292,2022-03-30,stormy,medium,2,snack,scooter,1,no,metropolitian,34,sur,30,3,wednesday,0,10.0,17.0,evening,7.601362669750945,0,1,1,1.234360243781979,0,1,1.0526315789473684,0
vadres15del03,21.0,4.6,,,,,2022-03-14,sunny,medium,0,snack,motorcycle,1,no,metropolitian,26,vad,14,3,monday,0,15.0,18.0,evening,9.19301447226696,0,0,1,1.547506200771396,0,1,2.090909090909091,0
kocres14del01,30.0,4.4,10.027014,76.308053,10.037014,76.318053,2022-02-13,sandstorms,low,0,drinks,motorcycle,1,no,metropolitian,24,koc,13,2,sunday,1,10.0,10.0,morning,1.560558466678474,0,1,1,4.853053267699578,0,1,1.4193548387096775,0
hydres13del02,27.0,4.5,17.431477,78.40035,17.511477,78.48035,2022-03-14,cloudy,jam,0,snack,motorcycle,2,no,metropolitian,38,hyd,14,3,monday,0,15.0,20.0,night,12.293508819559184,1,0,1,1.1724695868476247,1,1,1.6071428571428572,0
mysres03del02,39.0,4.9,12.299524,76.64262,12.319524,76.66262,2022-03-17,stormy,low,1,meal,scooter,1,no,metropolitian,23,mys,17,3,thursday,0,15.0,10.0,morning,3.1091253358399578,0,1,1,4.156131639720133,0,1,1.225,0
puneres16del03,31.0,4.8,18.536718,73.830327,18.596719,73.890327,2022-04-03,sandstorms,low,1,meal,motorcycle,0,no,metropolitian,23,pune,3,4,sunday,1,5.0,23.0,night,9.19302787417212,0,1,0,0.5158346870458215,0,1,1.5,0
ranchires09del02,24.0,4.6,23.351058,85.325731,23.431058,85.405731,2022-03-06,fog,jam,0,meal,motorcycle,3,no,urban,49,ranchi,6,3,sunday,1,5.0,19.0,evening,12.07439552568561,1,1,1,0.3976334281665105,1,0,1.84,0
